id_paquete,peso_kg,distancia_km,tipo_servicio,es_fragil,costo_envio
PKG-7921,26.26,280.9,Estandar,No,73.4
PKG-7922,3.7,426.0,Estandar,No,42.68
PKG-7923,11.68,296.7,Estandar,Si,60.62
PKG-7924,13.66,316.6,Mismo_Dia,No,85.35
PKG-7925,18.91,668.9,Estandar,No,88.55
PKG-7926,22.0,527.1,Estandar,No,82.69
PKG-7927,26.55,16.9,Estandar,No,55.23
PKG-7928,17.27,308.2,Express,No,73.06
PKG-7929,12.35,13.5,Express,No,36.29
PKG-7930,10.86,700.1,Express,No,90.21
PKG-7931,8.35,770.1,Estandar,No,86.04
PKG-7932,21.75,678.4,Mismo_Dia,Si,139.11
PKG-7933,5.87,157.8,Express,No,40.84
PKG-7934,7.24,524.8,Estandar,No,60.32
PKG-7935,27.36,283.2,Mismo_Dia,No,109.16
PKG-7936,8.69,37.1,Estandar,Si,40.43
PKG-7937,29.2,,Express,No,78.22
PKG-7938,1.28,227.0,Estandar,No,25.48
PKG-7939,24.69,247.1,Estandar,Si,78.94
PKG-7940,,254.6,Mismo_Dia,Si,117.55
PKG-7941,23.55,415.2,Estandar,No,79.78
PKG-7942,14.96,368.8,Estandar,Si,71.86
PKG-7943,5.93,72.9,Express,No,38.6
PKG-7944,16.05,,Estandar,No,54.72
PKG-7945,17.08,339.8,Estandar,Si,69.05
PKG-7946,21.38,759.7,Estandar,No,101.5
PKG-7947,27.52,532.2,Express,No,110.2
PKG-7948,17.05,492.4,Estandar,No,79.81
PKG-7949,14.32,433.7,Estandar,No,66.56
PKG-7950,22.67,185.1,Estandar,No,61.91
PKG-7951,23.21,49.2,Estandar,No,52.44
PKG-7952,,,Estandar,No,66.15
PKG-7953,26.98,127.5,Express,Si,91.04
PKG-7954,22.75,,Express,No,61.43
PKG-7955,3.47,341.8,Express,No,48.37
PKG-7956,27.2,527.2,Express,Si,115.92
PKG-7957,26.34,317.5,Estandar,No,82.03
PKG-7958,16.02,275.2,Express,No,72.31
PKG-7959,18.56,524.4,Estandar,Si,101.12
PKG-7960,24.31,630.3,Express,Si,123.45
PKG-7961,21.03,244.6,Estandar,No,59.97
PKG-7962,7.33,13.0,Express,No,34.13
PKG-7963,26.21,,Estandar,No,91.24
PKG-7964,28.0,320.1,Estandar,Si,95.36
PKG-7965,7.3,605.5,Estandar,No,64.85
PKG-7966,12.8,46.4,Express,Si,60.84
PKG-7967,16.02,344.1,Estandar,Si,76.03
PKG-7968,18.47,694.3,Express,No,104.33
PKG-7969,23.78,386.4,Express,No,88.57
PKG-7970,7.07,112.8,Mismo_Dia,No,52.24
PKG-7971,21.64,353.2,Estandar,No,69.25
PKG-7972,28.27,333.2,Mismo_Dia,No,117.46
PKG-7973,25.62,45.1,Express,No,68.49
PKG-7974,24.99,490.2,Estandar,No,87.16
PKG-7975,12.86,703.4,Estandar,No,83.82
PKG-7976,18.66,33.5,Express,No,60.39
PKG-7977,12.05,521.4,Estandar,No,66.16
PKG-7978,,376.5,Estandar,No,79.42
PKG-7979,27.32,527.3,Estandar,No,98.0
PKG-7980,27.04,582.2,Express,No,111.63
PKG-7981,19.31,519.1,Mismo_Dia,No,110.48
PKG-7982,29.24,757.6,Estandar,No,121.51
PKG-7983,2.25,186.0,Estandar,No,25.44
PKG-7984,28.0,770.1,Estandar,No,121.81
PKG-7985,1.36,84.2,Estandar,No,8.71
PKG-7986,1.23,530.2,Mismo_Dia,No,80.65
PKG-7987,,392.5,Express,Si,90.27
PKG-7988,23.97,179.3,Express,No,71.53
PKG-7989,20.28,570.2,Express,Si,112.94
PKG-7990,1.86,76.3,Mismo_Dia,No,47.82
PKG-7991,14.43,599.6,Estandar,No,83.16
PKG-7992,14.47,430.3,Mismo_Dia,No,96.5
PKG-7993,5.24,789.5,Estandar,No,86.69
PKG-7994,4.88,669.6,Mismo_Dia,No,95.26
PKG-7995,17.26,770.7,Express,No,120.08
PKG-7996,2.69,217.0,Express,No,33.41
PKG-7997,22.35,226.8,Express,No,78.19
PKG-7998,7.2,128.3,Estandar,No,30.47
PKG-7999,11.05,466.0,Express,Si,86.27
PKG-8000,20.71,673.9,Estandar,No,94.99
PKG-8001,18.34,50.5,Express,No,52.23
PKG-8002,3.54,513.4,Estandar,No,44.53
PKG-8003,,403.3,Estandar,Si,79.82
PKG-8004,4.08,100.2,Express,No,28.38
PKG-8005,9.04,171.6,Express,Si,59.81
PKG-8006,16.87,121.7,Mismo_Dia,Si,80.19
PKG-8007,,298.9,Express,Si,63.1
PKG-8008,18.43,317.0,Estandar,No,64.2
PKG-8009,,696.4,Express,No,100.64
PKG-8010,3.27,508.6,Express,No,62.59
PKG-8011,8.39,733.0,Mismo_Dia,No,110.7
PKG-8012,25.56,317.5,Estandar,No,75.62
PKG-8013,12.31,793.9,Express,No,107.48
PKG-8014,19.81,711.2,Mismo_Dia,No,128.82
PKG-8015,17.3,478.2,Express,No,89.94
PKG-8016,18.12,748.8,Express,Si,119.85
PKG-8017,18.62,739.5,Estandar,No,96.83
PKG-8018,6.92,209.3,Express,No,48.91
PKG-8019,17.96,82.3,Estandar,No,48.8
PKG-8020,4.18,189.4,Express,No,38.88
PKG-8021,27.7,66.2,Estandar,No,68.38
PKG-8022,4.37,345.1,Mismo_Dia,Si,82.83
PKG-8023,2.6,155.8,Estandar,No,18.82
PKG-8024,17.85,194.6,Express,No,67.02
PKG-8025,3.62,241.6,Estandar,No,31.41
PKG-8026,14.08,511.0,Estandar,No,72.03
PKG-8027,14.81,789.2,Express,No,112.48
PKG-8028,19.93,319.7,Estandar,Si,77.86
PKG-8029,12.45,456.0,Estandar,No,64.44
PKG-8030,3.94,10.6,Estandar,No,16.65
PKG-8031,4.79,346.6,Estandar,No,37.86
PKG-8032,14.89,36.0,Express,No,53.85
PKG-8033,8.46,,Mismo_Dia,No,96.27
PKG-8034,8.23,369.5,Express,No,62.41
PKG-8035,11.99,251.7,Mismo_Dia,No,76.93
PKG-8036,11.73,23.2,Estandar,No,32.74
PKG-8037,23.94,80.3,Mismo_Dia,No,82.42
PKG-8038,27.21,105.4,Express,No,76.92
PKG-8039,29.14,719.3,Estandar,No,119.47
PKG-8040,9.68,670.1,Express,No,89.18
PKG-8041,6.91,628.3,Estandar,No,70.59
PKG-8042,15.88,293.5,Estandar,No,50.62
PKG-8043,20.52,670.4,Express,No,106.31
PKG-8044,24.83,351.0,Estandar,Si,82.6
PKG-8045,9.67,574.6,Estandar,No,75.55
PKG-8046,28.86,763.1,Estandar,No,113.48
PKG-8047,19.94,400.1,Express,No,88.38
PKG-8048,18.45,113.8,Mismo_Dia,No,75.5
PKG-8049,,772.1,Mismo_Dia,No,139.67
PKG-8050,29.87,624.3,Estandar,Si,121.67
PKG-8051,14.22,363.3,Mismo_Dia,Si,104.11
PKG-8052,2.43,54.5,Express,No,31.64
PKG-8053,17.48,92.1,Estandar,Si,55.05
PKG-8054,17.17,605.0,Estandar,No,85.93
PKG-8055,8.9,577.2,Mismo_Dia,No,93.94
PKG-8056,15.81,456.8,Express,No,84.65
PKG-8057,20.2,331.8,Express,No,77.42
PKG-8058,,571.1,Express,Si,99.34
PKG-8059,16.48,367.8,Estandar,No,59.41
PKG-8060,2.87,40.3,Mismo_Dia,Si,53.9
PKG-8061,9.65,559.8,Estandar,No,68.77
PKG-8062,29.72,653.4,Express,No,119.45
PKG-8063,16.0,213.4,Mismo_Dia,No,83.14
PKG-8064,20.49,124.5,Estandar,No,49.87
PKG-8065,,167.6,Express,No,69.8
PKG-8066,9.35,258.3,Estandar,No,46.74
PKG-8067,5.21,752.1,Express,No,86.74
PKG-8068,5.69,336.3,Mismo_Dia,No,66.75
PKG-8069,12.21,29.7,Express,No,44.1
PKG-8070,0.67,279.1,Express,No,41.73
PKG-8071,21.48,499.3,Estandar,No,81.82
PKG-8072,11.56,68.6,Estandar,No,34.01
PKG-8073,2.64,205.8,Express,Si,51.14
PKG-8074,9.12,709.5,Express,No,92.89
PKG-8075,28.5,611.6,Estandar,No,105.42
PKG-8076,,682.0,Estandar,No,106.27
PKG-8077,13.31,27.5,Estandar,No,27.61
PKG-8078,2.45,18.1,Express,No,24.58
PKG-8079,24.93,211.7,Express,No,81.21
PKG-8080,12.54,,Express,No,78.83
PKG-8081,14.55,355.1,Estandar,No,60.98
PKG-8082,24.61,589.3,Estandar,Si,112.59
PKG-8083,14.2,254.8,Express,Si,70.91
PKG-8084,2.88,178.6,Estandar,No,26.62
PKG-8085,11.76,799.3,Estandar,Si,102.49
PKG-8086,3.0,402.9,Estandar,No,49.51
PKG-8087,14.97,302.2,Estandar,No,51.74
PKG-8088,6.61,551.7,Estandar,No,64.96
PKG-8089,15.69,737.0,Estandar,No,94.1
PKG-8090,29.96,234.4,Express,Si,106.04
PKG-8091,4.55,480.3,Estandar,Si,59.34
PKG-8092,9.11,714.0,Estandar,No,78.95
PKG-8093,5.82,56.7,Express,No,38.95
PKG-8094,22.59,634.1,Express,No,101.09
PKG-8095,0.6,265.3,Express,No,37.65
PKG-8096,3.78,332.3,Express,Si,61.62
PKG-8097,29.95,316.3,Mismo_Dia,Si,121.77
PKG-8098,11.12,323.4,Estandar,No,49.3
PKG-8099,22.18,724.1,Estandar,No,103.24
PKG-8100,19.31,791.4,Mismo_Dia,No,126.59
PKG-8101,11.21,220.2,Express,No,57.04
PKG-8102,22.17,399.3,Estandar,No,74.1
PKG-8103,9.76,471.1,Express,No,74.55
PKG-8104,6.85,298.9,Express,Si,61.14
PKG-8105,29.4,331.6,Estandar,No,86.01
PKG-8106,14.84,36.5,Estandar,No,32.74
PKG-8107,6.48,458.4,Estandar,No,57.74
PKG-8108,19.75,367.2,Mismo_Dia,No,98.92
PKG-8109,28.64,759.8,Estandar,No,112.32
PKG-8110,28.76,505.8,Express,No,113.72
PKG-8111,28.07,370.8,Mismo_Dia,Si,124.95
PKG-8112,,676.7,Express,No,92.37
PKG-8113,22.65,792.6,Mismo_Dia,No,138.24
PKG-8114,15.06,130.4,Express,No,56.31
PKG-8115,10.29,415.9,Express,Si,81.05
PKG-8116,3.34,163.9,Estandar,No,22.94
PKG-8117,18.74,21.4,Mismo_Dia,No,62.89
PKG-8118,14.51,43.5,Estandar,No,35.69
PKG-8119,6.45,210.6,Estandar,Si,38.22
PKG-8120,7.91,528.2,Express,No,73.94
PKG-8121,8.21,703.9,Estandar,No,77.62
PKG-8122,2.99,65.1,Estandar,No,11.94
PKG-8123,27.23,386.6,Estandar,Si,99.95
PKG-8124,,382.7,Express,No,72.65
PKG-8125,22.26,156.8,Estandar,No,56.76
PKG-8126,22.17,785.1,Express,Si,128.21
PKG-8127,,12.6,Estandar,Si,24.0
PKG-8128,25.71,,Express,No,111.04
PKG-8129,21.45,100.9,Estandar,No,48.9
PKG-8130,26.33,467.9,Express,No,100.35
PKG-8131,11.77,142.5,Express,No,51.03
PKG-8132,9.09,160.4,Express,Si,57.23
PKG-8133,1.5,273.4,Estandar,No,28.06
PKG-8134,6.14,206.0,Express,No,41.73
PKG-8135,21.6,734.2,Express,Si,132.07
PKG-8136,18.81,474.8,Express,No,90.72
PKG-8137,1.61,656.8,Express,No,74.21
PKG-8138,6.86,191.7,Express,No,48.74
PKG-8139,27.82,,Estandar,No,105.18
PKG-8140,7.53,494.1,Mismo_Dia,Si,103.26
PKG-8141,10.0,19.4,Estandar,No,28.59
PKG-8142,21.57,,Estandar,No,92.36
PKG-8143,21.63,89.2,Express,No,59.03
PKG-8144,22.24,510.7,Estandar,No,84.78
PKG-8145,13.67,632.6,Estandar,No,86.26
PKG-8146,2.27,554.3,Express,No,73.67
PKG-8147,15.33,461.5,Estandar,No,70.3
PKG-8148,0.95,72.2,Express,Si,38.78
PKG-8149,0.94,586.5,Mismo_Dia,Si,97.32
PKG-8150,23.25,400.9,Estandar,No,78.79
PKG-8151,0.92,751.1,Express,No,78.62
PKG-8152,12.99,448.4,Express,No,79.83
PKG-8153,3.09,333.3,Mismo_Dia,No,66.74
PKG-8154,6.43,63.8,Mismo_Dia,No,49.64
PKG-8155,17.45,706.6,Estandar,No,90.82
PKG-8156,29.52,259.5,Express,No,90.59
PKG-8157,3.06,187.5,Estandar,Si,37.82
PKG-8158,9.7,718.4,Estandar,Si,83.21
PKG-8159,29.41,541.3,Estandar,Si,113.52
PKG-8160,12.41,472.4,Express,No,80.15
PKG-8161,,590.8,Estandar,No,61.14
PKG-8162,13.52,289.6,Mismo_Dia,No,76.48
PKG-8163,4.95,655.8,Express,No,79.39
PKG-8164,14.0,799.2,Estandar,No,93.26
PKG-8165,18.89,773.0,Estandar,No,103.61
PKG-8166,4.34,40.7,Express,Si,45.37
PKG-8167,24.87,452.4,Estandar,No,89.17
PKG-8168,8.9,540.2,Mismo_Dia,No,90.66
PKG-8169,8.72,142.8,Express,Si,52.8
PKG-8170,23.54,234.3,Express,Si,89.24
PKG-8171,23.46,737.1,Estandar,Si,111.94
PKG-8172,14.85,,Express,No,81.31
PKG-8173,0.74,661.2,Mismo_Dia,Si,98.06
PKG-8174,7.16,621.2,Estandar,No,67.52
PKG-8175,2.39,564.0,Estandar,Si,68.62
PKG-8176,3.45,,Estandar,No,57.86
PKG-8177,10.99,136.7,Estandar,No,33.89
PKG-8178,13.81,332.3,Express,Si,84.16
PKG-8179,5.52,178.6,Express,No,43.63
PKG-8180,10.35,618.7,Mismo_Dia,No,104.44
PKG-8181,25.28,796.6,Estandar,Si,126.44
PKG-8182,8.28,434.3,Express,No,67.77
PKG-8183,28.05,461.8,Express,No,99.88
PKG-8184,29.6,309.3,Express,No,91.88
PKG-8185,8.88,570.2,Estandar,No,68.49
PKG-8186,1.16,54.0,Estandar,No,10.11
PKG-8187,23.7,440.4,Estandar,No,81.19
PKG-8188,,348.2,Estandar,Si,70.03
PKG-8189,14.88,83.8,Estandar,No,36.48
PKG-8190,15.93,329.6,Estandar,No,52.84
PKG-8191,29.76,240.3,Estandar,Si,87.31
PKG-8192,18.84,226.7,Estandar,Si,66.63
PKG-8193,,725.3,Estandar,Si,82.37
PKG-8194,7.76,512.2,Estandar,Si,76.07
PKG-8195,20.34,467.3,Mismo_Dia,No,107.44
PKG-8196,12.42,456.3,Mismo_Dia,No,95.44
PKG-8197,17.07,395.9,Estandar,No,67.56
PKG-8198,10.04,567.0,Estandar,No,67.95
PKG-8199,28.86,192.5,Express,No,82.17
PKG-8200,20.04,259.1,Mismo_Dia,Si,105.42
PKG-8201,28.64,366.3,Express,No,98.75
PKG-8202,22.41,396.5,Estandar,No,75.62
PKG-8203,8.19,544.4,Express,No,74.75
PKG-8204,26.8,747.1,Estandar,No,113.78
PKG-8205,27.59,555.9,Express,No,117.88
PKG-8206,16.03,361.4,Express,No,75.68
PKG-8207,24.93,439.5,Estandar,No,87.4
PKG-8208,14.73,600.2,Estandar,No,89.31
PKG-8209,3.64,,Express,Si,70.4
PKG-8210,29.91,195.6,Estandar,No,83.3
PKG-8211,29.95,,Estandar,No,88.58
PKG-8212,2.49,78.9,Express,No,27.51
PKG-8213,11.19,,Mismo_Dia,No,69.25
PKG-8214,25.79,502.7,Mismo_Dia,No,121.16
PKG-8215,19.32,361.8,Express,No,81.32
PKG-8216,27.07,587.3,Express,No,115.7
PKG-8217,10.22,444.0,Estandar,Si,72.68
PKG-8218,24.39,143.6,Estandar,No,59.74
PKG-8219,2.73,559.8,Mismo_Dia,No,90.06
PKG-8220,26.71,651.2,Express,No,115.48
PKG-8221,27.66,85.1,Estandar,No,63.67
PKG-8222,17.85,19.4,Express,No,49.25
PKG-8223,28.07,755.3,Mismo_Dia,Si,157.94
PKG-8224,13.87,658.8,Estandar,No,87.36
PKG-8225,20.46,530.7,Express,No,92.87
PKG-8226,5.24,13.1,Express,No,33.27
PKG-8227,8.64,651.3,Mismo_Dia,No,98.29
PKG-8228,7.02,198.6,Express,No,50.82
PKG-8229,,402.7,Estandar,No,58.46
PKG-8230,17.62,122.2,Estandar,Si,50.61
PKG-8231,16.17,230.1,Mismo_Dia,No,80.73
PKG-8232,,499.6,Estandar,No,55.88
PKG-8233,3.12,253.2,Mismo_Dia,No,62.15
PKG-8234,,100.9,Estandar,No,40.28
PKG-8235,13.83,112.7,Express,No,50.43
PKG-8236,18.29,81.2,Estandar,No,50.36
PKG-8237,2.85,702.0,Express,No,84.46
PKG-8238,10.47,474.2,Estandar,No,62.15
PKG-8239,3.19,371.0,Express,No,48.64
PKG-8240,27.04,367.5,Express,Si,107.5
PKG-8241,10.99,614.8,Estandar,No,76.08
PKG-8242,12.11,675.8,Estandar,No,81.52
PKG-8243,22.03,582.8,Estandar,No,89.99
PKG-8244,20.69,391.2,Estandar,No,75.9
PKG-8245,4.62,127.0,Express,No,45.29
PKG-8246,14.32,530.6,Express,No,92.03
PKG-8247,26.19,403.2,Express,No,95.18
PKG-8248,14.33,692.5,Mismo_Dia,No,115.28
PKG-8249,19.06,338.3,Estandar,No,62.34
PKG-8250,27.14,,Express,No,124.33
PKG-8251,5.25,559.1,Mismo_Dia,Si,100.78
PKG-8252,3.86,31.2,Express,No,26.69
PKG-8253,18.76,610.9,Express,No,92.99
PKG-8254,5.48,18.4,Express,Si,43.06
PKG-8255,13.75,574.8,Express,No,92.25
PKG-8256,19.09,635.6,Express,Si,114.7
PKG-8257,12.25,505.1,Estandar,Si,76.8
PKG-8258,29.24,263.6,Estandar,No,85.81
PKG-8259,27.61,82.7,Mismo_Dia,Si,103.29
PKG-8260,14.58,268.2,Mismo_Dia,No,78.13
PKG-8261,11.49,607.6,Estandar,No,71.93
PKG-8262,20.43,361.8,Express,No,85.79
PKG-8263,6.61,23.5,Express,Si,43.72
PKG-8264,11.88,222.0,Express,No,57.01
PKG-8265,13.45,733.9,Estandar,No,85.4
PKG-8266,13.1,665.8,Express,Si,109.02
PKG-8267,22.97,675.9,Express,No,115.5
PKG-8268,,495.1,Express,Si,108.81
PKG-8269,7.05,16.9,Express,No,35.7
PKG-8270,,600.9,Express,No,78.04
PKG-8271,1.38,196.8,Estandar,No,25.23
PKG-8272,4.49,495.1,Express,Si,74.11
PKG-8273,3.46,86.3,Estandar,No,17.57
PKG-8274,6.26,557.3,Estandar,No,54.4
PKG-8275,27.82,467.0,Estandar,No,94.96
PKG-8276,0.51,152.5,Estandar,No,15.19
PKG-8277,14.91,318.0,Express,No,70.47
PKG-8278,13.53,417.6,Express,Si,85.28
PKG-8279,19.33,340.6,Estandar,No,68.3
PKG-8280,26.73,671.0,Estandar,No,111.75
PKG-8281,17.9,203.7,Mismo_Dia,No,89.43
PKG-8282,11.62,596.1,Estandar,No,71.7
PKG-8283,17.74,561.9,Express,Si,105.02
PKG-8284,24.73,22.6,Estandar,No,49.06
PKG-8285,5.39,203.3,Express,No,43.33
PKG-8286,7.6,757.7,Estandar,No,85.41
PKG-8287,7.74,280.4,Estandar,No,43.77
PKG-8288,24.14,252.4,Express,Si,91.1
PKG-8289,1.56,425.9,Mismo_Dia,No,72.84
PKG-8290,1.55,636.3,Mismo_Dia,No,85.89
PKG-8291,19.28,473.2,Express,No,95.14
PKG-8292,18.69,762.4,Express,Si,130.98
PKG-8293,20.65,145.0,Express,No,65.92
PKG-8294,1.68,,Express,No,49.06
PKG-8295,9.06,23.2,Mismo_Dia,No,44.48
PKG-8296,,180.4,Estandar,No,35.07
PKG-8297,,337.1,Express,Si,67.1
PKG-8298,11.18,143.9,Estandar,No,33.46
PKG-8299,28.08,135.0,Estandar,Si,81.71
PKG-8300,22.57,374.6,Estandar,Si,88.15
PKG-8301,8.95,220.3,Express,No,55.01
PKG-8302,27.11,99.5,Estandar,No,63.64
PKG-8303,19.37,,Estandar,Si,89.9
PKG-8304,,650.6,Estandar,No,66.0
PKG-8305,16.23,638.2,Express,No,91.48
PKG-8306,14.9,162.9,Express,No,59.13
PKG-8307,4.75,313.5,Express,Si,59.48
PKG-8308,15.02,730.5,Estandar,No,90.97
PKG-8309,28.02,169.6,Express,No,74.8
PKG-8310,1.1,535.9,Estandar,No,48.34
PKG-8311,,537.2,Express,No,73.1
PKG-8312,,699.3,Mismo_Dia,No,101.72
PKG-8313,5.41,254.0,Estandar,No,35.53
PKG-8314,27.64,528.0,Mismo_Dia,No,129.07
PKG-8315,18.48,39.1,Mismo_Dia,No,65.83
PKG-8316,23.26,245.4,Estandar,Si,84.12
PKG-8317,19.29,675.8,Express,No,112.91
PKG-8318,5.21,478.8,Estandar,No,55.17
PKG-8319,20.1,774.6,Estandar,No,107.89
PKG-8320,10.98,83.3,Estandar,No,28.24
PKG-8321,4.88,216.6,Express,No,36.85
PKG-8322,27.37,465.6,Express,No,103.78
PKG-8323,14.11,221.5,Estandar,Si,61.01
PKG-8324,10.11,480.8,Estandar,No,57.94
PKG-8325,25.79,363.9,Express,No,94.85
PKG-8326,1.95,302.3,Mismo_Dia,No,61.13
PKG-8327,21.48,300.7,Estandar,No,72.82
PKG-8328,,289.9,Estandar,No,65.92
PKG-8329,7.21,431.1,Mismo_Dia,No,81.31
PKG-8330,1.98,162.9,Mismo_Dia,Si,59.52
PKG-8331,21.88,586.9,Express,No,101.37
PKG-8332,2.81,235.4,Mismo_Dia,No,61.41
PKG-8333,4.09,113.7,Estandar,Si,36.05
PKG-8334,16.25,755.4,Express,Si,129.27
PKG-8335,13.28,418.3,Estandar,No,54.18
PKG-8336,12.84,513.2,Estandar,No,67.83
PKG-8337,18.36,307.2,Express,No,77.51
PKG-8338,26.57,272.2,Express,Si,96.37
PKG-8339,12.7,703.5,Estandar,No,83.08
PKG-8340,25.95,298.5,Mismo_Dia,No,104.03
PKG-8341,8.98,488.7,Mismo_Dia,No,89.18
PKG-8342,20.61,777.6,Estandar,No,108.08
PKG-8343,6.48,727.7,Estandar,Si,85.65
PKG-8344,9.78,643.0,Express,No,91.86
PKG-8345,11.87,192.4,Estandar,No,42.65
PKG-8346,26.56,164.7,Estandar,No,64.33
PKG-8347,1.86,126.2,Estandar,No,26.93
PKG-8348,,127.9,Express,No,28.28
PKG-8349,19.28,685.7,Estandar,No,99.51
PKG-8350,8.32,186.5,Express,No,47.36
PKG-8351,2.3,275.1,Mismo_Dia,No,65.07
PKG-8352,,,Estandar,No,81.07
PKG-8353,15.58,422.5,Estandar,Si,74.84
PKG-8354,20.55,558.6,Express,Si,111.69
PKG-8355,7.55,162.1,Express,Si,60.56
PKG-8356,27.97,395.9,Estandar,No,88.24
PKG-8357,15.35,417.9,Estandar,No,62.19
PKG-8358,0.88,179.9,Estandar,No,25.87
PKG-8359,4.38,593.2,Express,No,73.43
PKG-8360,13.79,94.5,Estandar,No,37.84
PKG-8361,20.06,138.7,Express,No,71.31
PKG-8362,27.77,508.6,Estandar,No,104.53
PKG-8363,4.99,603.1,Mismo_Dia,Si,102.48
PKG-8364,11.7,166.2,Mismo_Dia,No,67.92
PKG-8365,11.94,50.6,Mismo_Dia,No,63.1
PKG-8366,28.84,620.9,Mismo_Dia,No,137.58
PKG-8367,14.22,61.6,Estandar,No,35.19
PKG-8368,2.58,728.3,Express,Si,87.1
PKG-8369,28.98,506.0,Express,No,106.57
PKG-8370,22.1,350.4,Estandar,No,72.34
PKG-8371,23.09,172.6,Express,No,73.78
PKG-8372,,390.5,Mismo_Dia,Si,89.61
PKG-8373,3.93,,Express,No,83.18
PKG-8374,26.1,457.2,Express,Si,112.31
PKG-8375,7.73,719.5,Estandar,No,76.28
PKG-8376,4.84,147.5,Express,No,41.97
PKG-8377,2.04,552.3,Estandar,Si,67.69
PKG-8378,8.12,213.8,Estandar,Si,40.49
PKG-8379,29.65,379.2,Express,No,103.4
PKG-8380,4.46,727.0,Express,No,80.82
PKG-8381,29.31,315.7,Estandar,No,78.55
PKG-8382,9.68,178.1,Express,No,49.65
PKG-8383,25.69,43.1,Estandar,Si,66.71
PKG-8384,,708.1,Mismo_Dia,No,107.09
PKG-8385,25.42,644.8,Mismo_Dia,No,126.66
PKG-8386,5.03,747.0,Mismo_Dia,Si,118.09
PKG-8387,,,Mismo_Dia,Si,113.03
PKG-8388,28.37,798.0,Estandar,No,119.37
PKG-8389,16.18,263.9,Express,Si,79.21
PKG-8390,3.1,406.4,Express,No,60.19
PKG-8391,24.85,362.0,Estandar,No,80.03
PKG-8392,18.53,190.5,Express,No,66.68
PKG-8393,,309.2,Express,No,67.06
PKG-8394,28.27,624.1,Express,No,118.81
PKG-8395,5.87,599.4,Estandar,No,66.12
PKG-8396,4.43,34.9,Express,Si,39.7
PKG-8397,28.78,570.8,Express,No,114.31
PKG-8398,18.42,738.7,Mismo_Dia,No,127.27
PKG-8399,,277.7,Mismo_Dia,No,113.43
PKG-8400,5.61,519.0,Estandar,No,56.04
PKG-8401,,710.4,Express,No,110.54
PKG-8402,18.97,616.0,Express,No,97.75
PKG-8403,6.34,88.5,Mismo_Dia,No,52.59
PKG-8404,12.25,183.2,Estandar,No,43.66
PKG-8405,24.68,686.1,Express,Si,132.14
PKG-8406,16.85,663.9,Express,No,98.16
PKG-8407,7.01,77.2,Mismo_Dia,No,54.38
PKG-8408,7.72,198.1,Estandar,No,33.52
PKG-8409,19.51,696.0,Express,No,108.82
PKG-8410,11.17,375.1,Mismo_Dia,No,93.45
PKG-8411,26.45,17.5,Estandar,No,59.36
PKG-8412,21.4,,Estandar,No,104.63
PKG-8413,6.93,693.0,Estandar,No,78.05
PKG-8414,13.33,40.3,Mismo_Dia,No,54.57
PKG-8415,1.99,558.2,Express,No,70.16
PKG-8416,12.33,321.4,Estandar,No,49.79
PKG-8417,4.19,192.4,Estandar,No,29.33
PKG-8418,9.53,676.0,Express,No,88.34
PKG-8419,20.17,102.8,Mismo_Dia,No,89.8
PKG-8420,27.71,793.7,Express,Si,146.06
PKG-8421,3.99,557.2,Express,No,75.29
PKG-8422,2.65,244.8,Estandar,No,27.77
PKG-8423,7.63,463.2,Estandar,Si,69.55
PKG-8424,19.99,477.0,Estandar,Si,91.12
PKG-8425,28.7,552.2,Express,No,109.28
PKG-8426,27.13,535.3,Express,No,111.31
PKG-8427,18.8,228.0,Estandar,No,57.14
PKG-8428,26.09,27.6,Express,No,73.39
PKG-8429,24.89,87.4,Estandar,No,60.58
PKG-8430,25.06,26.8,Mismo_Dia,No,75.74
PKG-8431,17.26,317.4,Estandar,No,55.38
PKG-8432,13.21,311.2,Estandar,No,52.68
PKG-8433,11.49,118.3,Express,No,48.68
PKG-8434,11.09,629.6,Estandar,No,81.71
PKG-8435,2.55,214.9,Estandar,No,23.88
PKG-8436,18.87,731.2,Express,Si,119.03
PKG-8437,13.71,22.1,Estandar,No,38.4
PKG-8438,0.88,240.6,Mismo_Dia,No,55.51
PKG-8439,9.01,413.2,Express,No,63.18
PKG-8440,12.05,643.3,Express,Si,107.67
PKG-8441,9.93,265.2,Mismo_Dia,No,69.78
PKG-8442,12.09,10.8,Mismo_Dia,No,57.07
PKG-8443,26.55,341.4,Express,No,92.13
PKG-8444,8.48,214.1,Estandar,Si,43.91
PKG-8445,,420.0,Estandar,Si,96.35
PKG-8446,5.72,738.7,Estandar,No,71.92
PKG-8447,3.79,187.3,Estandar,No,29.35
PKG-8448,1.15,,Estandar,No,15.84
PKG-8449,9.38,647.4,Estandar,No,77.9
PKG-8450,1.31,388.2,Express,Si,63.6
PKG-8451,11.8,238.0,Estandar,Si,60.74
PKG-8452,8.3,306.3,Express,No,60.27
PKG-8453,3.53,279.4,Mismo_Dia,No,59.5
PKG-8454,15.2,136.7,Estandar,No,41.94
PKG-8455,1.01,412.7,Express,Si,62.74
PKG-8456,25.51,673.6,Estandar,Si,109.86
PKG-8457,,34.2,Estandar,Si,59.93
PKG-8458,1.93,280.4,Express,No,39.7
PKG-8459,23.09,503.0,Estandar,No,87.93
PKG-8460,6.43,203.6,Express,Si,57.12
PKG-8461,10.57,674.6,Mismo_Dia,No,102.45
